id,alt_store_name_catch,address_full,address_state,store_phone,store_email,business_hours_openi,business_hours_closi,averageRating,totalReviews,pincode
2213,HMT Hills Pragathinagar,"Flat No G, 2, Pragathi Nagar Road, Addagutta Society, HMT Hills, Beside Eenadu Bank, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana, 500085",Telangana,4049987106,Hmthills.hyderabad@lenskartstore.com,10:30 AM,09:30 PM,5.0,64,500085
1198,Quthbullapur,"Plot No 6, Ground Floor, Ganesh Housing Colony, Suchitra X Roads, Quthbullapur, Hyderabad, Telangana, 500067",Telangana,4049937630,quthbullapur.hyderabad1@lenskartstore.com,11:00 AM,09:30 PM,4.9,1532,500067
1454,Gaddiannaram,"16-2-754/A/1/A, Asmangad Malakpet 6 Circle, Gaddiannaram, Beside Rajesh Dental Specialities, Hyderabad, Telangana, 500036",Telangana,9154148051,Gaddiannarammainroad.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,1249,500036
1456,Allwyn Colony,"Ground Floor, House No 2-22-88/2/A, Allwyn Colony, Situated Vijayanagar Colony, Enadu Society, Kukatpally, Near Patel Kunta Huda Park, Hyderabad, Telangana, 500072",Telangana,8522888902,Allwyncolony.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,562,500072
1202,New Friends Colony,"13-6-798/1/21, New Friends Colony, Langar Houz, New Friends Colony, Beside Bapughat, Hyderabad, Telangana, 500008",Telangana,8977002871,Newfriendscolony.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.8,346,500008
947,Hyderguda,"Ground Floor, Baba Towers, Tilak Road, King Koti, Hyderguda, Beside Bakezone, Hyderabad, Telangana, 500048",Telangana,8123692776,hyderguda.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,1837,500048
1221,Kapra,"House No 3-30/1, Plot No1, Sri Nagar Colony, Kapra Village & Mandal, Medchal District, Kapra, Hyderabad, Telangana, 500062",Telangana,8105267832,Kapra.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,1323,500062
711,Dilsukh Nagar,"16-11-741/C/13/5, Ground Floor, Vijetha Royal Empire, Indira Nagar, Dilsukh Nagar, Opposite Ram Raj Cotton, Hyderabad, Telangana, 500036",Telangana,9154148054,dilsukhnagar.hyderabad@lenskartstore.com,11:00 AM,10:00 PM,4.7,557,500036
968,Vivekananda Nagar,"House No 3-6-23/4, Plot No 297, Survey Numbers 137&139, Bagh Ameeri Village, Balanagar Madal, Kukatpally Cricle Ghmc, Ranga Reddy, Vivekananda Nagar, Beside Partha Dental Clinic, Hyderabad, Telangana,",Telangana,8522888203,vivekanandanagar.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.8,640,500018
969,Alwal,"171 12, Nr Temple, Alwal Village, Ghmc, Alwal Circle, Malkajgiri Mandal, Ranga Reddy, Alwal, Beside Partha Dental Clinic, Hyderabad, Telangana, 500010",Telangana,4040191393,Alwal.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,3367,500010
458,Manikonda,"House No 8-1-284/Ou/20, Ground Floor, Ou Colony, Shaikpet, Manikonda, Near Naturals Saloon, Hyderabad, Telangana, 500008",Telangana,8413461717,manikonda.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.6,748,500008
719,Nallagandla,"Ground Floor, Ghmc 7-7/205, Nallagandle, Near Reliance Digital, Nallagandle, Hyderabad, Telangana, 500019",Telangana,8121751320,nallaganadla.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.3,828,500019
1743,Serilingampally,"Plot No3, Huda Trade Centre, Seri Nallagandla Village, Serilingampally Mandal And Municipality, Ranga Reddy District, Hyderabad, Telangana, 500019",Telangana,4042407184,Serilingamapally.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,403,500019
468,Kukatpally 2,"Mig 161, Ground Floor, Road No 1, Kphb Colony, Kukatpally 2, Opposite Holistic Hospital, Hyderabad, Telangana, 500072",Telangana,4048530594,kphb2.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.7,1004,500072
216,Banjara Hills,"Mch No 6/3/348/B/201A, Ground Floor, Bke Owners Society, Road 1, Banjara Hills, Opposite Vangal Rao Park, Hyderabad, Telangana, 500034",Telangana,9100555627,banjarahills.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.4,251,500034
2008,Chanda Nagar,"Shop No 2/105, C F2/F3, United Chambers, Near The Chennai Shopping Mall, Sri Ram Nagar Colony, Chanda Nagar, Hyderabad, Telangana, 500050",Telangana,8790837692,chandanagar02.hyderabad@lenskartstore.com,10:30 AM,09:30 PM,4.5,425,500050
488,GSM Mall,"Shop No Ff 101, First Floor, Gsm Mall, Madinaguda, Miyapur, Opposite My Home Jewel Apartments, Hyderabad, Telangana, 500049",Telangana,4042865752,gsmmall.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,603,500049
1512,Puppalguda Shaikpet,"Plot No 40 & 41, Shop No 4-3/40/41/S2/A/1, S S Tower, Friends Colony, Puppalguda, Hyderabad, Telangana, 500089",Telangana,8413467144,puppalguda.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,590,500089
1002,Shantosh Nagar,"&#34, Khaja Estate, Shop No 2, Ground Floor, 17-1-376/3, Shantosh Nagar, Hyderabad, Telangana, 500059",Telangana,8121153085,santoshnagar.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,1606,500059
748,Himayath Nagar,"Flat No 3-6-365, Y V Rao Mansion 104&105, Himayatnagar Road, Gagan Mahal, Hyderabad, Telangana, 500029",Telangana,7204260359,himayatnagar.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,1778,500029
749,Botanical Garden,"H No 1-57/19, Sri Ram Nagar, Botanical Garden Road, Kondapur, Opposite Airtel Showroom, Hyderabad, Telangana, 500031",Telangana,9989701351,botanicalgardenroad.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.8,1018,500031
755,Madeenaguda,"Shop No G2, Ground Floor, Kalyan Tulasi Ram Chambers, Madeenaguda, Opposite Croma & Allensolly, Hyderabad, Telangana, 500049",Telangana,7204423730,madinaguda.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,1832,500049
1524,Ramanthapur,"House No 3-11-65 & 68, Gokhale Nagar, Ramanthapur, Beside Raghavendra Tifins Center & Pharma Hub, Hyderabad, Telangana, 500013",Telangana,9154148049,Ramanthapura.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,738,500013
757,"Chanda Nagar, BHEL","2-88, National Highway 65, Gangaram, Chanda Nagar Bhel, Opposite Karachi Bakery, Hyderabad, Telangana, 500050",Telangana,8522888232,bhelchandanagar.hyderdabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,1377,500050
1019,Uppal,"2 2 173, Ground Floor, Vijay Colony, Kv Rangreddy, Uppal, Near Gandhi Statue, Hyderabad, Telangana, 500039",Telangana,4040052684,uppal.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,957,500039
1791,IDPL Chintal Main Road,"Ground Floor, House No 5 080, IDPL Chintal Main Road, Ranga Nagar Colony, Village Quthbullapur, Mandal, Quthbullapur, GHMC Gajularamaram Circle, Medchal Malkajgiri, Hyderabad, Telangana, 500055",Telangana,4040186949,Idplchintal.hyderabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,929,500055
1047,Raghunath Bazaar,"Shop No 210, Main Market, Raghunath Bazaar, Jammu & Kashmir, 180001",Jammu and Kashmir,9906354319,raghunathbazar.jammu@lenskartstore.com,10:30 AM,09:00 PM,4.9,912,180001
1325,Kunjwani,"Ground Floor & First Floor, National Highway, Kunjwani, Opposite Petrol Pump, Jammu & Kashmir, 180010",Jammu and Kashmir,1914018868,kunjwaninew.jammu@lenskartstore.com,10:30 AM,09:00 PM,4.9,999,180010
1329,Channi,"Ground Floor, Khasra No 4Min, Khata No 18Min, Khewat No 1 Min, Channi, Situated At Mouza Channi Kamala, Jammu & Kashmir, 180015",Jammu and Kashmir,1914068610,channi.jammu@lenskartstore.com,10:30 AM,09:00 PM,4.9,879,180015
826,Janipur,"Shop No 4, Lane No 1, Disco Road Janipur, Near Octave Showroom, Jammu & Kashmir, 180007",Jammu and Kashmir,1914012543,Janipur.jammu@lenskartstore.com,11:00 AM,09:00 PM,4.9,1566,180007
1888,RS Pura Jammu,"Ground Floor, Khasra No 184 Min, Khata No 691, Khewat No 118, Gagian, RS Pura Jammu, Jammu and Kashmir, 181102",Jammu and Kashmir,9797650630,rspura.jammu@lenskartstore.com,10:00 AM,08:00 PM,4.9,228,181102
396,The Wave Mall,"Shop No 12, Upper Ground Floor, Malik Market, The Wave Mall, Opposite Bathindi Road, Jammu, Jammu & Kashmir, 181152",Jammu and Kashmir,1913534812,thewavemall.jammu@lenskartstore.com,10:30 AM,09:00 PM,4.9,1008,181152
1181,Talab Tillo,"Ground Floor, B2, Bharat Nagar, Talab Tillo, Jammu & Kashmir, 180002",Jammu and Kashmir,1914077303,talabtillo.jammu@lenskartstore.com,10:30 AM,09:00 PM,4.9,654,180002
1195,Udhampur,"Dhar Road, Adjoining Allahabad Bank, Udhampur, Below Oriental Bank Of Commerce, Jammu & Kashmir, 182101",Jammu and Kashmir,1992458863,udhampur.jammuandkashmir@lenskartstore.com,11:00 AM,09:00 PM,4.9,1050,182101
2247,Srinagar Residency,"Le Regal, Near Kohli Brothers, Regal Chowk, Residency Road, Srinagar, Jammu and Kashmir, 190001",Jammu and Kashmir,6005261620,residencyroad.srinagar@lenskartstore.com,10:30 AM,07:00 PM,4.8,21,190001
761,Gandhinagar,"Shop No 18, Gole Market, Gandhi Nagar, Near Manyavar Store, Jammu & Kashmir, 180004",Jammu and Kashmir,1913100097,gandhinagar.jammu@lenskartstore.com,11:00 AM,09:00 PM,4.9,1667,180004
1281,Adityapur,"Site No 1, Aditypur Colony, Tata Kandra Road, Adityapur, Jamshedpur, Jharkhand, 831013",Jharkhand,9142887979,adityapurroad.jamshedpur@lenskartstore.com,10:30 AM,08:30 PM,4.9,693,831013
1538,Ramgarh,"Plot No 172, Gram Thana Chawk, Ramghar Cantt Area, Near Gandhi Chawk, Ramgarh, Jharkhand, 829122",Jharkhand,9801573722,ramgarh02.jharkhand@lenskartstore.com,10:30 AM,08:30 PM,5.0,725,829122
515,Harmu Ranchi,"Ground Floor, Girdhar Plaza, Harmu Road, Girdhar Plaza, Ranchi, Jharkhand, 834001",Jharkhand,6514651117,Harmu.ranchi@lenskartstore.com,10:30 AM,08:30 PM,4.8,1428,834001
1543,Nilanchal Colony,"Khata No 5, Plot No 769, Nilanchal Colony, Chanakya Nagar, Saraidhela, Dhanbad, Jharkhand, 828127",Jharkhand,3263500792,steelgate.dhanbad@lenskartstore.com,10:30 AM,08:30 PM,4.9,843,828127
28,H B Road,"Global Enterprises, Ranjen'S Chandralaya, H B Road, Near Santevita Hospital, Opposite Seventh Heaven Restaurant, Ranchi, Jharkhand, 834001",Jharkhand,6513511207,lenskartranchi@gmail.com,10:30 AM,08:30 PM,4.6,664,834001
807,Bistupur,"3, Natraj Mansion, Bistupur Main Road, Bistupur, Jamshedpur, Jharkhand, 831001",Jharkhand,7061206339,bistupur.jamshedpur@lenskartstore.com,10:30 AM,08:30 PM,4.9,1652,831001
47,Sector 4 Bokaro,"City Centre, Sector 4, A11, Below Shane Punjab Restaurant, Sector 4 Bokaro, Opposite Central Bank Of India, Bokaro, Jharkhand, 827004",Jharkhand,6542233443,bokaro@lenskart.mobi,10:30 AM,08:30 PM,4.7,351,827004
2119,Dimna Road,"H No 364, Dimna Road, Mango, Jamshedpur, Near Micro Chemical Lab, Bahar Dari, East Singhbhum, Jamshedpur, Jharkhand, 831012",Jharkhand,7735726291,dimnaroad.jamshedpur@lenskartstore.com,10:30 AM,08:30 PM,5.0,258,831012
1611,Shyamganj,"Ground Floor, Savitri Complex, Railway Station Road, Near ICICI Bank, Shyamganj, Deoghar, Jharkhand, 814112",Jharkhand,8252629377,deoghar02.jharkhand@lenskartstore.com,10:30 AM,09:00 PM,4.9,556,814112
591,Bank More,"Ug 3, Upper Ground Floor, Urmila Tower, Bank More, Near Shanti Bhawan, Dhanbad, Jharkhand, 826001",Jharkhand,6287173999,troikaretailindia@gmail.com,10:30 AM,08:30 PM,4.8,1037,826001
1366,Bariatu,"Shop No 14 & 15, Malabar Enclave, Bariatu, Near D A V School, Ranchi, Jharkhand, 834009",Jharkhand,6514657011,bariatu.ranchi@lenskartstore.com,10:30 AM,08:30 PM,4.8,803,834009
1883,Azad Nagar Road No 1,"Shop No 1, Ground Floor, House No 1, Building Asfia Jamal, Gold PS Mango, Azad Nagar, Road No 01, Ward No 8, MNAC, Opposite Ghandhi Maidan, Jamshedpur, Jharkhand, 831012",Jharkhand,9142951704,puruliyard.jamshedpur@lenskartstore.com,10:30 AM,08:30 PM,4.9,461,831012
1907,Mall Of Ranchi,"Unit No 3, Mall Of Ranchi, Ratu Road, Ranchi, Jharkhand, 834001",Jharkhand,6127180727,mallofranchi.ranchi@lenskartstore.com,11:00 AM,09:00 PM,4.9,613,834001
640,Sackhi,"Holding No 16, New Kalimati Road, Sackhi, Jamshedpur, Jharkhand, 831001",Jharkhand,9113340129,sakchi.jamshedpur@lenskartstore.com,10:30 AM,08:30 PM,4.8,971,831001
1920,Bokaro Chas,"Plot No 7090, Mouza Chas, Pargana Chas, P S Chas, Thana No 30, Khaspel, Near Bypass Road, Ward No 16, Bokaro, Jharkhand, 827013",Jharkhand,8083141502,bokarochas.jharkhand@lenskartstore.com,10:30 AM,08:30 PM,5.0,624,827013
1178,"Main Road, Ranchi","Ground Floor, Capitol Hill Building, Main Road, Capitol Hill Building, Ranchi, Jharkhand, 834001",Jharkhand,6514651974,mainraod.ranchi@lenskartstore.com,10:30 AM,08:30 PM,4.8,555,834001
426,Nucleus Mall,"Shop No S5, Second Floor, Circular Road, Lalpur, Nucleus Mall, Ranchi, Jharkhand, 834001",Jharkhand,8987449015,nucleusmall.ranchi@lenskartstore.com,10:30 AM,08:30 PM,4.9,1709,834001
2232,CMPF Colony,"Police Line, Hirapur, CMPF Colony, Near HDFC Bank, Dhanbad, Jharkhand, 826001",Jharkhand,8197541834,dhanbad.hirapur@lenskartstore.com,10:30 AM,08:30 PM,4.9,250,826001
965,Kanke Road,"Shop No 9, Ground Floor, Chandni Chowk, Astor Green, Kanke Road, Chandni Chowk, Ranchi, Jharkhand, 834008",Jharkhand,6201829791,kankeroad.ranchi1@lenskartstore.com,10:30 AM,08:30 PM,4.8,620,834008
457,P&M Hi Tech City Center Mall,"Un F 04, Outer Circle Rd, Millenium Park, Bistupur, P & M Hi Tech City Center Mall, Jamshedpur, Jharkhand, 831001",Jharkhand,6572320294,pm.jamshedpur@lenskartstore.com,11:00 AM,09:00 PM,4.9,1287,831001
994,Hazaribagh,"Shop No 235, Guru Gobind Singh Road, Near Annada Chowk, Hazaribagh, Jharkhand, 825301",Jharkhand,9905114330,hazaribagh.jharkhand@lenskartstore.com,10:30 AM,08:30 PM,4.9,710,825301
996,Kadma,"Ground Floor, Narayan Complex, Kadma, Jamshedpur, Jharkhand, 831005",Jharkhand,6572918544,kadma.jamshedpur@lenskartstore.com,10:30 AM,08:30 PM,4.9,1459,831005
2280,Puruliya Road,"Puruliya Road, Dangratoli Chowk, Near Kashyap Eye Hospital, Dangratoli, NayaToli, Ranchi, Jharkhand, 834001",Jharkhand,6514651050,puruliyaroad1.ranchi@lenskartstore.com,10:30 AM,08:30 PM,5.0,96,834001
1024,NRI layout,"No 06, Double Road, Nri Layout, Ramamurthy Nagar, Bengaluru, Karnataka, 560016",Karnataka,9148982157,nrilayout.bangalore@lenskartstore.com,10:30 AM,09:30 PM,4.9,1121,560016
1536,Thammenahalli,"No 196 Mei Layout, 60Ft Main Road, Dassarahalli, Bengaluru, Karnataka, 560057",Karnataka,9148982137,bangalore.thamenhalli@lenskartstore.com,11:00 AM,09:30 PM,4.9,654,560057
257,Kengeri Satellite,"Shop No 1443, First Main Road, Kengeri Satellite Town, Hoysala Circle, Bengaluru, Karnataka, 560060",Karnataka,8029742524,kengeri.bangalore@dealskart.mobi,11:00 AM,09:30 PM,4.9,1638,560060
258,Kumaraswamy Layout,"Shop No 1319, 50 Feet Main Rd, Kumaraswamy Layout, Sri Lakshmi Venkateshwara Arcade, Bengaluru, Karnataka, 560078",Karnataka,8040932248,kumarswami.banglore@lenskart.mobi,11:00 AM,09:30 PM,4.8,961,560078
3,Flagship Store Empire Mall,"UG6 & UG8, Empire Mall, MG Road, SDM Law College, Mangaluru, Karnataka, 575003",Karnataka,9901930712,bigopticals.mangalore@lenskart.in,11:00 AM,09:00 PM,4.9,5115,575003
259,Uttarahalli Main Road,"Shop No 9/3, Site Number 46, Uttarahalli Main Road, Next To IDFC Bank, Bengaluru, Karnataka, 560061",Karnataka,9148982138,uttarahalli.bangalore@dealskart.mobi,11:00 AM,09:30 PM,4.9,1790,560061
1795,Keshwapur,"Vivanata Building, CTS No 439/1A-15, Ward No 30, Subhas Nagar, Kusugal Road, Keshwapur, Hubballi, Karnataka, 580023",Karnataka,8364063319,Hubli.keshwapur@lenskartstore.com,11:00 AM,09:30 PM,4.9,427,580023
260,Flagship Store at Nagarbhavi,"Shop No 1441/1309, Rajanna Complex, Jnanabharathi Main Road, Jyothi Nagar, Nagarbhavi Circle, Bengaluru, Karnataka, 560072",Karnataka,8951992076,nagarbhavi.bangalore@lenskart.mobi,11:00 AM,09:30 PM,4.9,2612,560072
516,Flagship Store Koramangala,"Shop No 116, Ground Floor, Khb Colony, 7Th Block, 80 Feet Road, 80 Ft Road, Koramangala, Opposite Hangover Brewery, Bengaluru, Karnataka, 560034",Karnataka,8041221467,kormangla4.banglore@lenskartstore.com,11:00 AM,09:30 PM,4.7,1832,560034
523,Mandya,"Ground Floor, Madhu Vachar Complex, Ashok Nagar, Opposite Mandya Railway Station, Mandya, Karnataka, 571401",Karnataka,8088916080,mandya.karnataka@lenskartstore.com,11:00 AM,09:00 PM,4.9,3111,571401
1547,Jalanagar,"Sno 890, 891, Plot No 294, Jalanagar, Near S R Colony Vijaypur, Bijapur, Karnataka, 586109",Karnataka,8352319224,bijapur01.karnataka@lenskartstore.com,11:00 AM,09:00 PM,4.9,861,586109
12,Banashankari,"Mamatha Complex, 80 Feet Road, Nagendra Block, Banashankari 1St Stage, Bengaluru, Karnataka, 560085",Karnataka,9916901201,abhavlenses@gmail.com,11:00 AM,09:30 PM,4.9,2413,560085
789,Court Road Gulbarga,"Shop No-19, 1St Floor, Venkateshwara Marata Shetty, Kalaburgi, Gulbarga Court Road, Near Forest Office, Gulbarga, Karnataka, 585102",Karnataka,8073373443,gulbarga.karnataka@lenskartstore.com,11:00 AM,09:00 PM,4.9,3117,585102
1813,Sedam Road Gulbarga,"Shop No 1, Ground Floor, Basava Complex, LIG-141, 3rd Phase, Opposite Santosh Hotel, Sedam Road, Badepur Colony, Gulbarga, Karnataka, 585105",Karnataka,8197760070,gulbarga03.karnataka@lenskartstore.com,11:00 AM,09:00 PM,4.9,1752,585105
22,HSR Layout,"Shop No 13, Pwd Quarters, 27Th Main, Agara, Sector 1, Hsr Layout, Next To Al-Daaz Hotel, Bengaluru, Karnataka, 560102",Karnataka,8042134243,hsrlayout.lenskart@gmail.com,11:00 AM,09:30 PM,4.8,4055,560102
1302,Sirsi,"Ground Floor, 247/A, Brs Arcade, Hospet Road, Uttara Kannada, Sirsi, Karnataka, 581402",Karnataka,9008841932,Sirsi.karnataka@lenskartstore.com,11:00 AM,09:00 PM,5.0,2998,581402
1559,Rajaji Nagar 19th Main Road,"Ground Floor No 50/2, 19Th Main Road, 1St Block, Rajaji Nagar, Bengaluru, Karnataka, 560010",Karnataka,8044328562,rajajinagar19thmainroad.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.9,784,560010
26,Malleshwaram,"Shop No 17, Om Sri Mahaganapathi Complex, Margosa Road, Malleshwaram, Near Narayana Super Speciality Hospital, Bengaluru, Karnataka, 560003",Karnataka,8660161520,abhavlenses.malleshwaram@lenskart.in,11:00 AM,09:00 PM,4.8,1624,560003
1563,"4th block, Jayanagar","Shravanee Bilss Municipal No 654/66, 11Th Main, 4Th Block, Jayanagar, Bengaluru, Karnataka, 560011",karnataka,8042332512,jayanagar2.bangalore@lenskart.com,11:00 AM,09:30 PM,4.9,628,560011
286,Konena Agrahara,"Shop No 89/1, Ground Floor A M Plaza, Hal Old Airport Road, Konena Agrahara, Rajeshwari Theatre, Bengaluru, Karnataka, 560017",Karnataka,8048524670,murugeshpalya.bangalore@lenskart.mobi,11:00 AM,09:30 PM,4.7,882,560017
287,AECS Layout,"Shop No 302, 60 Feet Road, Kundanahalli, Aecs Layout, Near Post Office, Bengaluru, Karnataka, 560037",Karnataka,8147145803,aecslayout.bangalore@lenskart.mobi,11:00 AM,09:30 PM,4.6,1834,560037
289,Sector 11 New Tippasandra,"Shop No L 12, Lic Colony, Sector 11, Jeevan Beema Nagar, New Tippasandra, Opposite Nal Colony, Bengaluru, Karnataka, 560075",Karnataka,8048524669,jeevanbhima.bangalore@lenskart.mobi,11:00 AM,09:30 PM,4.9,1186,560075
801,Chansandra,"#943, Dr Vishnuvardhan Road, Dwarakanagar, Channasandra, Rr Nagar, Chansandra, Near By Rnsit Engineering College, Bengaluru, Karnataka, 560098",Karnataka,8861982061,channasandra.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.9,1155,560098
1057,Khade Bazar,"#3161, Khade Bazar Main Road, Khade Bazar, Near Maruti Mandir, Belagavi, Karnataka, 590001",Karnataka,8792387045,belgaum.karnataka@lenskartstore.com,11:00 AM,09:00 PM,4.9,3411,590001
34,Ramamurthy Nagar,"Shop No 3, Maruthi Complex, Ramamurthi Nagar Main Road, Ramamurthy Nagar, Near Ramamurthy Nagara Police Station, Bengaluru, Karnataka, 560016",Karnataka,8042028172,omlenses.bangalore@lenskart.mobi,11:00 AM,09:30 PM,4.8,959,560016
290,Rajaji Nagar,"#179/Y Ground Floor, 12Th Main, 3Rd Block, Bashyam Circle Rajajinagar Nagar, Rajaji Nagar, 3Rd Block, Opposite To Ashirwad Supermarket, Bengaluru, Karnataka, 560010",Karnataka,8048529964,rajajinagar.bangalore@lenskart.com,11:00 AM,09:30 PM,4.7,504,560010
802,Ullal Road,"Anjanadri Complex No 04, Ullal Main Road, Government Press Layout, Near By Brahmashree Upahara, Bengaluru, Karnataka, 560056",Karnataka,8147097783,nagarbhaviullalroad.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.8,1672,560056
35,Flagship Store Indiranagar,"1201, Ground Floor, Hal 2Nd Stage, Indiranagar, 100 Feet Road, Near Doopanahalli Bus Stop, Bengaluru, Karnataka, 560038",Karnataka,8043743079,indorsretail.bangalore@lenskart.mobi,11:00 AM,10:00 PM,4.7,1087,560038
292,Jalahalli,"Shop No 7 & 8, OMC, Shabari Complex, SM Road, Jalahalli, Near Ayyappa Temple, Bengaluru, Karnataka, 560057",Karnataka,9108975303,jalahalli.bangalore@lenskart.mobi,11:00 AM,09:30 PM,4.8,1183,560057
1068,Manipal,"Door No 16 122-B 5, Ground Floor, Ar Plaza, Syndicate Circle Manipal, Manipal, Karnataka, 576104",Karnataka,6364797626,manipal.karnataka@lenskartstore.com,10:30 AM,09:00 PM,4.9,3285,576104
49,URS Road,"Shop No 9, D Devaraja, Urs Road, Next To City Bus Stop, Mysuru, Karnataka, 570001",Karnataka,8214252040,ursrd.mysore@lenskart.mobi,11:00 AM,09:00 PM,4.9,11439,570001
819,Maruthi Sevanagar,"No 85, Maruthi Sevanagar, Netaji Road, Kammanahalli Main Road, Kammanahalli, Below Manappuram Finance Ltd, Bengaluru, Karnataka, 560084",Karnataka,9036554993,marutisevanagar.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.9,881,560084
1332,Vidyaranyapura,"#40, Narsipura Layout, Vidyaranyapura, Near Last Bus Stand, Bengaluru, Karnataka, 560097",Karnataka,7204464761,Vidyaranyapura2.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.9,1270,560097
567,Garuda Mall,"Unit No 106, First Floor, Magrath Road, Ashok Nagar, Bengaluru, Karnataka, 560025",Karnataka,8042133341,garudamall.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.8,648,560025
824,Marenhalli Road,"R J Arcade, Ground Floor, 27th Main,100ft Ring Road Jayanagar, 9th Block, Opposite Metro Pillar #87, Besides Jawa Bikes, Bengaluru, Karnataka, 560069",Karnataka,9148982139,marenhalli.jayanagar@lenskartstore.com,11:00 AM,09:30 PM,4.9,1329,560041
1080,Siddhartha Layout,"176, Gani Complex, Dr. Rajkumar Rroad, Raghavendra And Nazarbad Mohalla, Opposite Shubodaya Hospital, Mysuru, Karnataka, 570011",Karnataka,8214522341,siddharthalayout.mysore@lenskartstore.com,11:00 AM,09:00 PM,4.9,1167,570011
1081,Begur Main Raod,"149, Hongasandra, Begur Main Road, Hongasandra, Begur Main Raod, Bengaluru, Karnataka, 560068",Karnataka,9008261608,begur.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.8,666,560068
1593,Mantri Mall Malleswaram,"Lg1, Ground Floor, Mantri Square Mall, Sampige Road, Malleswaram, Bengaluru, Karnataka, 560003",Karnataka,7204213790,Mantrisquaremall.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.9,1282,560003
1082,Mudhol,"C S No 3132/2B And 3141/2, Ground Floor, First Main Road, Mudhol, Karnataka, 587313",karnataka,6360462833,Mudhol.karnataka@lenskartstore.com,11:00 AM,09:00 PM,5.0,1648,587313
315,Gopalan Signature Mall,"Shop No 6, 1St Floor, Gopalan Signature Mall, Cv Raman Nagar, Opposite Rmz Infinity, Old Madras Road, Bengaluru, Karnataka, 560038",Karnataka,8067142110,gopalansignature.banglore@lenskartstore.com,11:00 AM,09:30 PM,4.8,927,560038
1339,RK Hegde Nagar,"Site No 74, M.C.E.C.H.S Layout, 1St Phase, Rk Hegde Nagar, Behind Karnataka Bank, Bengaluru, Karnataka, 560077",Karnataka,9035554152,HegdeNagar.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.9,1075,560077
1851,Kaggadasapura,"Ground Floor 191/3, Kaggadasapura Main Road, Ward No 83, CV Raman Nagar, Pid No 83-53 191/3, Bengaluru, karnataka, 560093",karnataka,8042023227,kaggadassapura.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.9,1661,560093
316,Flagship Store at BTM Layout,"Shop No 938, 16Th Main Road, Btm 2Nd Stage, Stage 2, Btm Layout, Btm Layout, Bengaluru, Karnataka, 560076",Karnataka,8043365959,btm.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.7,2491,560076
828,Horamavu,"Building No 33, Horamavu Main Road, Banasawadi, Horamavu, Opposite Poorvika Mobiles, Bengaluru, Karnataka, 560043",Karnataka,8041624223,horamavu.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.8,469,560043
1084,Sindhanur,"C M C No- 6-1-1926, Ashapuri Complex, Gangavathi Road, Sindhanur, Opposite Axis Bank, Raichur, Karnataka, 584128",Karnataka,7019264282,sindhanur.karnataka@lenskartstore.com,11:00 AM,09:00 PM,5.0,1991,584128
831,Malleshpalya CV Raman Nagar,"No 38/1 9Th Main, New Thippsandra Post, Malleshpalya, Near Nile Institue Of Languages And Education, Bengaluru, Karnataka, 560075",Karnataka,8049545299,vignannagar.bangalore@lenskartstore.com,11:00 AM,09:00 PM,4.8,1420,560075
1343,Konanakunte,"Anjanapura Main Road, Konanakunte Cross, Konanakunte, Opposite Hdfc Bank, Bengaluru, Karnataka, 560062",Karnataka,8049738073,anajanapura.bangalore@lenskartstore.com,11:00 AM,09:30 PM,4.9,1632,560062
